title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
Which two artifacts ensure that work progress is continuously inspected and adapted during the Sprint? (Choose the two best answers),"The Sprint Backlog and Increment are key Scrum artifacts that provide opportunities for continuous inspection and adaptation throughout the Sprint. <i>The Sprint Backlog is a highly visible, real-time picture of the work that the Development Team plans to accomplish during the Sprint.</i> (Scrum Guide 2020, p. 11).",M,PSPO-II,Principles and Framework,Sprint Backlog,Correct: The Sprint Backlog provides transparency on the work planned for the Sprint and is frequently updated based on progress.,Increment,Correct: The Increment represents the work completed in the Sprint and helps the team inspect what has been achieved so far.,Product Backlog,Incorrect: The Product Backlog contains future work and is not inspected as frequently as the Sprint Backlog.,Sprint Goal,Incorrect: The Sprint Goal provides focus but does not directly promote continuous inspection and adaptation of work.,Daily Scrum notes,Incorrect: Notes from the Daily Scrum can be helpful but are not an official artifact used for inspection and adaptation.,,,"1,2"
"A Development Team member suggests abandoning a key Scrum event, claiming it's a waste of time. How should the Scrum Master respond? (Choose the best answer)","Scrum events are foundational to the framework, and the Scrum Master is responsible for ensuring that the team understands their purpose. <i>“Scrum events are used to create regularity and minimize the need for meetings not defined in Scrum.”</i> (Scrum Guide 2020, p.6).",S,PSPO-II,Principles and Framework,Agree to cancel the event if the team feels it is unnecessary,"Incorrect: Scrum events are essential for inspection, adaptation, and transparency.",Coach the team on the importance of Scrum events and ensure they understand the purpose,Correct: The Scrum Master should coach the team on why each event is important to the Scrum framework.,Allow the team to skip the event for this Sprint and revisit it next Sprint,Incorrect: Scrum events should not be skipped under any circumstances.,Ask the Product Owner for input on whether the event should be skipped,Incorrect: The Product Owner does not have authority over the Scrum events.,,,,,2
"During a Sprint, the team encounters an unexpected technical challenge that threatens to delay delivery. What is the best course of action? (Choose the best answer)","When a technical challenge arises, the team should collaborate with the Product Owner to adjust the Sprint Backlog to address the issue while maintaining the Sprint Goal. <i>“The Product Owner helps the Scrum Team understand which Product Backlog items need to be completed.”</i> (Scrum Guide 2020, p.5).",S,PSPO-II,Principles and Framework,Work overtime to ensure they meet the Sprint Goal,Incorrect: Scrum promotes sustainable pace and discourages overtime.,Pause the Sprint and re-plan to accommodate the challenge,Incorrect: The Sprint should not be paused; the team should adapt to the challenge.,Collaborate with the Product Owner to re-prioritize the work in the Sprint Backlog and address the challenge,Correct: The team should work with the Product Owner to adjust the Sprint Backlog and maintain focus on the Sprint Goal.,Continue as planned and deal with the issue after the Sprint ends,Incorrect: The issue should be addressed immediately to avoid risking the Sprint Goal.,,,,,3
"During Sprint Planning, the Development Team realizes that they may not be able to complete all the work planned for the Sprint. How should they proceed? (Choose the best answer)","The Development Team collaborates with the Product Owner to prioritize and adjust the Sprint Backlog according to their capacity. <i>“Through discussion with the Product Owner, the Developers select items from the Product Backlog to include in the current Sprint.”</i> (Scrum Guide 2020, p.8).",S,PSPO-II,Principles and Framework,Ask the Product Owner to remove items from the Sprint Backlog,"Incorrect: The Development Team should collaborate with the Product Owner, not ask them to remove work without discussion.",Collaborate with the Product Owner to adjust the Sprint Backlog and prioritize the most important work,Correct: The team should work with the Product Owner to adjust the Sprint Backlog based on their capacity and priorities.,Push the team to work overtime to complete the planned work,"Incorrect: Scrum promotes a sustainable pace, and overtime is not encouraged.",Commit to completing all work even if it seems difficult,Incorrect: The team should plan realistically and not overcommit.,,,,,2
"Midway through a Sprint, a key stakeholder requests a significant change to the Product Backlog. What is the best way for the Scrum Team to handle this? (Choose the best answer)","The Product Owner is responsible for managing and prioritizing the Product Backlog. Changes should be evaluated and prioritized for future Sprints if they do not fit into the current one. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team”</i> (Scrum Guide 2020, p.5).",S,PSPO-II,Principles and Framework,Immediately incorporate the change into the ongoing Sprint,"Incorrect: Once the Sprint has started, changes that jeopardize the Sprint Goal should be avoided.",Reject the change request outright to protect the Sprint Goal,"Incorrect: Stakeholder requests should be addressed, but with proper prioritization in the Product Backlog.",Collaborate with the Product Owner to determine how to prioritize the change for the next Sprint,Correct: The Product Owner manages the Product Backlog and should prioritize requests for future Sprints.,Pause the Sprint and re-plan to accommodate the new request,Incorrect: Pausing a Sprint disrupts the flow and cadence of Scrum.,,,,,3
What defines the 'Definition of Done' in Scrum? (Choose the best answer),"The Definition of Done is essential for ensuring that all Increment delivered meets agreed-upon quality standards, enabling the team to maintain product integrity and deliver potentially shippable work. This shared understanding helps the Scrum Team maintain quality. <i>“The Definition of Done is a formal description of the state of the Increment when it meets the quality measures required for the product.”</i> (Scrum Guide 2020, p. 13).",S,PSPO-II,Principles and Framework,A checklist of tasks that must be completed before a Sprint can end,"Incorrect: The Definition of Done outlines quality criteria, not a list of tasks to complete before ending a Sprint.",A formal agreement on the quality standards that must be met for an Increment to be considered complete,Correct: The Definition of Done sets clear quality expectations that must be achieved for work to be accepted as complete and usable.,A guideline for the Product Owner to evaluate the work done by the Development Team,"Incorrect: The Definition of Done applies to the entire Scrum Team, ensuring shared understanding of what completion means, rather than guiding the Product Owner's evaluation.",A document that can be changed at any time during the Sprint,Incorrect: The Definition of Done should remain consistent throughout the Sprint to ensure clarity and quality.,,,,,2
What does it mean to have a 'potentially shippable' Increment? (Choose the best answer),"A potentially shippable Increment is one that has met the agreed-upon quality standards and is ready for release to customers. This ensures that the product can be delivered incrementally and consistently. <i>“An Increment is a concrete stepping stone toward the Product Goal.”</i> (Scrum Guide 2020, p. 10).",S,PSPO-II,Principles and Framework,It means that the Increment is complete and can be released to users,"Correct: A potentially shippable Increment means the work is complete and meets the Definition of Done, making it ready for release.",It indicates that the Increment has been approved by the Product Owner,Incorrect: Approval is not the same as being potentially shippable; work must meet quality standards to be considered so.,It refers to any incomplete features that may be completed later,"Incorrect: The Increment should only include completed work that is ready for release, not incomplete features.",It signifies that the Increment is the final version of the product,"Incorrect: The Increment represents progress, not the final version; the product evolves over time.",,,,,1
What does the term 'self-organizing team' mean in Scrum? (Choose the best answer),"A self-organizing team in Scrum is empowered to decide how to accomplish their work, fostering ownership, accountability, and collaboration among team members. This autonomy is a key aspect of effective Scrum implementation. <i>“The Developers are self-organizing and cross-functional.”</i> (Scrum Guide 2020, p. 5).",S,PSPO-II,Principles and Framework,The team decides how to accomplish their work without being directed by others,Correct: A self-organizing team determines the best approach to complete their work without external control or direction.,The team follows strict instructions provided by the Product Owner,"Incorrect: The team is empowered to make decisions about their work, rather than following direct orders from the Product Owner.",The team rotates roles and responsibilities regularly,"Incorrect: While flexibility in roles can occur, self-organization primarily refers to how the team collectively decides to work.",The team must consult the Scrum Master for every decision made,Incorrect: The self-organizing nature means the team collaborates and makes decisions collectively without needing to consult the Scrum Master for every action.,,,,,1
What is the main accountability of the Product Owner? (Choose the best answer),"The Product Owner is responsible for maximizing the value of the product by managing the Product Backlog and ensuring the team focuses on high-value work. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.”</i> (Scrum Guide 2020, p. 5).",S,PSPO-II,Principles and Framework,To ensure that the Development Team delivers all features requested by stakeholders,"Incorrect: The Product Owner focuses on maximizing product value, not just delivering features.",To maximize the value of the product resulting from the work of the Scrum Team,Correct: The Product Owner is accountable for maximizing the value of the product through effective backlog management.,To manage the Development Team’s workload,Incorrect: The Development Team is self-organizing and manages its own workload.,To track the team’s progress and ensure they meet the Sprint Goal,Incorrect: The Development Team tracks their own progress and works toward the Sprint Goal.,,,,,2
What is the primary purpose of the Product Backlog refinement? (Choose the best answer),"Product Backlog refinement is a crucial activity that ensures that items are well-defined and ready for future Sprints, facilitating smoother planning and execution. This ongoing process is vital for effective backlog management. <i>“The Product Backlog is refined as needed.”</i> (Scrum Guide 2020, p. 14).",S,PSPO-II,Principles and Framework,To prioritize the completed items from previous Sprints,"Incorrect: The Product Backlog refinement is focused on preparing future items, not on past completions.",To ensure that the items in the Product Backlog are understood and ready for future Sprints,Correct: The primary purpose of refinement is to clarify and estimate items in the Product Backlog so they are ready for selection in the next Sprint.,To assign tasks for the next Sprint to the Development Team,"Incorrect: The Development Team self-organizes and selects tasks during Sprint Planning; refinement is about preparation, not assignment.",To eliminate low-priority items from the Product Backlog,"Incorrect: While prioritization may occur, the focus is on understanding and preparing items, not necessarily removing them.",,,,,2
A competitor has just released a similar product with features that your product lacks. How should the Product Owner respond to this in terms of product vision? (Choose the best answer),The Product Owner should assess whether the competitor’s features align with the product’s strategic vision and only make adjustments if they provide long-term value.,S,PSPO-II,Product Vision & Strategy,Immediately update the product vision to include the competitor’s features,Incorrect: The Product Owner should not react hastily without assessing the impact and value of copying competitor features.,Assess the competitor’s product and decide if adjustments to the product vision are needed to maintain competitive advantage,Correct: The Product Owner should evaluate whether the competitor’s features align with the product’s long-term vision and goals before making changes.,Ignore the competitor’s release and stick to the current product vision,"Incorrect: The Product Owner should always stay aware of competitors, even if changes aren’t necessary.",Ask the Development Team to start working on similar features to catch up with the competitor,"Incorrect: The Product Owner should prioritize based on value, not just competition.",,,,,2
A senior executive pushes for a change in the product vision that focuses on quick financial gains rather than long-term value. How should the Product Owner respond? (Choose the best answer),The Product Owner should collaborate with stakeholders to assess the long-term impact of the proposed vision change and make adjustments if it aligns with strategic goals.,S,PSPO-II,Product Vision & Strategy,Agree to adjust the product vision to prioritize quick financial gains,Incorrect: The Product Owner should not compromise the long-term vision for short-term gains without strategic analysis.,Work with the executive and other stakeholders to evaluate the long-term impact of the proposed change on the product vision,Correct: The Product Owner should collaborate with stakeholders to assess how the proposed change aligns with long-term goals before making adjustments.,Reject the proposal outright to protect the long-term product vision,Incorrect: The Product Owner should not dismiss feedback without evaluating its strategic value.,Ask the Development Team to evaluate the feasibility of the proposed change before deciding,"Incorrect: The decision about product vision should be based on strategic alignment, not just feasibility.",,,,,2
"During a Sprint Review, it becomes clear that the current product vision no longer aligns with the evolving market landscape. What should the Product Owner do next? (Choose the best answer)",The Product Owner should collaborate with stakeholders to reassess and adjust the product vision to align with the evolving market landscape.,S,PSPO-II,Product Vision & Strategy,Ignore the misalignment to avoid disrupting ongoing work and maintain stability,Incorrect: The Product Owner should address any misalignment in the product vision to maintain market relevance.,Work with stakeholders to reassess the product vision and adjust it to better align with market trends,Correct: The Product Owner should collaborate with stakeholders to realign the product vision with the evolving market landscape.,Update the Product Backlog to prioritize high-impact features and align with market trends,"Incorrect: Adjustments to the Product Backlog should come after revisiting the product vision, not before.",Delay updating the product vision until the next release to avoid any immediate disruptions,Incorrect: Addressing the misalignment promptly ensures the product remains relevant and competitive in the market.,,,,,2
"Midway through a release cycle, a key stakeholder suggests expanding the product vision to target a new user segment. How should the Product Owner proceed? (Choose the best answer)",The Product Owner should evaluate the strategic fit of expanding the product vision to target a new user segment in collaboration with stakeholders.,S,PSPO-II,Product Vision & Strategy,Immediately change the product vision to capture the new user segment,Incorrect: The Product Owner should not make abrupt changes without evaluating their long-term impact.,Evaluate the potential of the new user segment and assess whether it aligns with the long-term product vision,Correct: The Product Owner should work with stakeholders to evaluate the strategic fit of targeting a new segment before adjusting the product vision.,Ignore the suggestion to avoid disrupting the current development efforts,Incorrect: All suggestions should be evaluated to determine whether they add value to the product strategy.,Ask the Development Team to conduct research on the new user segment and report back,"Incorrect: The Product Owner should take the lead in assessing strategic shifts, not delegate this responsibility to the Development Team.",,,,,2
"Stakeholders have expressed concern that the product vision is too broad, causing confusion in prioritization. What should the Product Owner do? (Choose the best answer)",The Product Owner should collaborate with stakeholders to narrow and clarify the product vision to provide clear strategic direction for prioritization.,S,PSPO-II,Product Vision & Strategy,Continue with the current vision and adjust prioritization based on immediate feedback,Incorrect: A broad vision can lead to a lack of focus and unclear prioritization.,Collaborate with stakeholders to narrow and clarify the product vision to ensure it provides clear strategic guidance,Correct: The Product Owner should refine the vision with stakeholders to ensure it offers clear direction for prioritization and long-term goals.,Ignore the concerns and maintain the current vision to preserve flexibility,Incorrect: The Product Owner should address concerns and ensure the vision aligns with strategic goals and provides clarity.,Ask the Scrum Master to facilitate a meeting to realign the team’s priorities,"Incorrect: The Scrum Master may facilitate, but the Product Owner is responsible for setting and refining the product vision.",,,,,2
What is the significance of using measurable objectives within the product vision? (Choose the best answer),"Using measurable objectives within the product vision is significant because they provide a framework for evaluating progress and guide decision-making, ensuring that the Scrum Team stays aligned with the vision. <i>“The Product Goal is the Scrum Team's objective for the product.”</i> (Scrum Guide 2020, p. 13).",S,PSPO-II,Product Vision & Strategy,They limit the team's focus to only quantifiable results,Incorrect: Measurable objectives help provide clarity and direction but do not restrict the team from pursuing qualitative improvements or innovations.,They provide a way to evaluate progress toward achieving the vision and guide decision-making,"Correct: Measurable objectives allow for tracking progress, enabling the team to make informed decisions and adjustments as needed.",They remove the need for regular stakeholder feedback,Incorrect: Measurable objectives complement stakeholder feedback; both are necessary for ensuring the product aligns with user needs.,They focus solely on short-term outcomes instead of long-term goals,Incorrect: Measurable objectives can be designed to support both short-term outcomes and long-term vision alignment.,,,,,2
What role does stakeholder engagement play in shaping the product vision? (Choose the best answer),"Stakeholder engagement plays a critical role in shaping the product vision by ensuring that it reflects the collective aspirations and needs of users, increasing buy-in and alignment throughout the development process. <i>“The Product Owner is responsible for engaging with stakeholders and ensuring their needs are represented in the Product Backlog.”</i> (Scrum Guide 2020, p. 5).",S,PSPO-II,Product Vision & Strategy,It complicates the vision and slows down the process,"Incorrect: Engaging stakeholders clarifies and strengthens the vision by incorporating diverse perspectives, facilitating alignment and support.",It ensures that the product vision reflects the collective aspirations and needs of users and stakeholders,"Correct: Stakeholder engagement is crucial for shaping a product vision that resonates with users and aligns with their needs, increasing buy-in and commitment.",It removes the necessity for user feedback during development,"Incorrect: Stakeholder engagement complements user feedback, providing a comprehensive understanding of needs and expectations.",It restricts the Product Owner's authority in decision-making about the vision,"Incorrect: While stakeholder input is essential, the Product Owner retains the responsibility for defining and refining the vision based on collective input.",,,,,2
What does it mean for a product vision to be 'ambitious yet achievable'? (Choose the best answer),"A product vision that is 'ambitious yet achievable' encourages innovation and sets high expectations while remaining grounded in reality. This balance is essential for motivating the team and ensuring sustained progress. <i>“The Product Backlog is refined as needed.”</i> (Scrum Guide 2020, p. 14).",S,PSPO-II,Product Vision & Strategy,It should be vague and not specific about outcomes,Incorrect: A product vision must be clear and specific to guide the team effectively while being challenging to inspire innovation.,It encourages innovation and sets high expectations while remaining grounded in reality,Correct: An ambitious yet achievable vision inspires the team to strive for excellence while being realistic about what can be accomplished given available resources and time.,It eliminates the need for incremental progress evaluations,Incorrect: An ambitious vision requires ongoing evaluation and adjustment to ensure alignment with user needs and market conditions.,It restricts the team to a fixed set of features that cannot evolve,Incorrect: A flexible approach allows the vision to evolve based on feedback and new insights while maintaining ambitious goals.,,,,,2
What is the relationship between the product vision and user feedback? (Choose the best answer),"The relationship between the product vision and user feedback is dynamic; the product vision should evolve based on user feedback to reflect changing needs and expectations, ensuring continued relevance and value. <i>“The Product Backlog is an emergent, ordered list of what is needed to improve the product.”</i> (Scrum Guide 2020, p. 13).",S,PSPO-II,Product Vision & Strategy,User feedback is only important after the product is launched,"Incorrect: User feedback is critical at all stages to inform and refine the product vision, ensuring it remains relevant and effective.",The product vision should evolve based on user feedback to reflect changing needs and expectations,"Correct: Incorporating user feedback into the product vision helps ensure that the vision is aligned with real-world user needs and market dynamics, allowing for necessary adjustments.",User feedback limits the ability to set a long-term vision,Incorrect: Feedback can enhance the vision while still allowing for long-term planning and strategy development.,User feedback should only be considered if it aligns with internal objectives,"Incorrect: While alignment with internal objectives is important, user feedback should drive the evolution of the vision to ensure market relevance.",,,,,2
A key stakeholder asks the Product Owner for an early demo of a feature still in development. How should the Product Owner respond? (Choose the best answer),"The Product Owner should explain to the stakeholder that a demo will be provided during the Sprint Review, ensuring that only completed work is presented.",S,PSPO-II,Collaboration with the development team and stakeholders,Arrange an early demo with the Development Team to satisfy the stakeholder’s request,Incorrect: Demos should occur when the work meets the Definition of Done and not prematurely.,Explain to the stakeholder that the feature will be demonstrated at the Sprint Review when it is complete,Correct: The Product Owner should manage stakeholder expectations and ensure that demos are only given for work that is fully done.,Ask the Scrum Master to facilitate an early demo of the feature for the stakeholder,Incorrect: The Product Owner is responsible for managing product demos and stakeholder interactions.,"Agree to show the stakeholder the current progress, even if the feature is incomplete",Incorrect: Showing incomplete work can lead to misunderstandings and misaligned expectations with stakeholders.,,,,,2
"At the Sprint Retrospective, the Development Team identifies communication issues with a key stakeholder that are affecting their ability to deliver on the Sprint Goal. How should the Product Owner address this? (Choose the best answer)",The Product Owner should facilitate a conversation with both the Development Team and the stakeholder to resolve communication issues and ensure alignment.,S,PSPO-II,Collaboration with the development team and stakeholders,Allow the Scrum Master to handle communication issues with stakeholders,Incorrect: The Product Owner is responsible for managing stakeholder interactions and ensuring the flow of information.,Facilitate a conversation with the stakeholder and the team to improve communication and ensure alignment moving forward,Correct: The Product Owner should work to improve communication between the team and stakeholders to remove impediments.,Ignore the issue since it is not directly related to product development,Incorrect: The Product Owner should address any issues that affect the team's ability to meet the Sprint Goal.,Ask the Development Team to deal with the stakeholder communication on their own,"Incorrect: The Product Owner manages the relationship with stakeholders, ensuring the team is not burdened with communication issues.",,,,,2
"During a Sprint Review, a stakeholder expresses dissatisfaction with the progress made by the Development Team. What is the best course of action for the Product Owner? (Choose the best answer)",The Product Owner should work with both the stakeholder and the Development Team to gather feedback and adjust the Product Backlog as needed.,S,PSPO-II,Collaboration with the development team and stakeholders,Promise the stakeholder that the Development Team will work faster in the next Sprint,Incorrect: The Product Owner should not make promises about team performance without understanding the root causes.,Collaborate with the stakeholder and Development Team to gather feedback and adjust the Product Backlog based on value,Correct: The Product Owner should gather feedback and make adjustments to the Product Backlog based on value and stakeholder input.,Ask the Scrum Master to handle the stakeholder's concerns and provide an explanation,Incorrect: The Product Owner should manage stakeholder expectations and concerns regarding product progress.,Ignore the feedback and focus on the existing Product Backlog plan,Incorrect: Stakeholder feedback is valuable and should be used to improve the product.,,,,,2
"During Sprint Planning, the Development Team struggles to agree on the scope of work due to differing priorities from multiple stakeholders. What should the Product Owner do? (Choose the best answer)",The Product Owner should ensure alignment between the Development Team and stakeholders by facilitating a discussion on priorities and scope.,S,PSPO-II,Collaboration with the development team and stakeholders,Let the Development Team decide which items to prioritize in the Sprint,Incorrect: The Product Owner is responsible for prioritizing the Product Backlog based on value.,Facilitate a discussion with the stakeholders and the team to ensure alignment on priorities and scope,Correct: The Product Owner should facilitate communication between the team and stakeholders to ensure alignment on priorities.,Ask the Scrum Master to decide which items the team should focus on,"Incorrect: The Scrum Master facilitates, but does not decide on backlog priorities.",Prioritize the stakeholders' most urgent requests without consulting the Development Team,Incorrect: The Product Owner should collaborate with the team and stakeholders to ensure a balanced Sprint scope.,,,,,2
"Midway through a Sprint, a stakeholder demands direct access to the Development Team to request changes. How should the Product Owner respond? (Choose the best answer)",The Product Owner should ensure all stakeholder requests are funneled through them to avoid disrupting the Development Team’s focus.,S,PSPO-II,Collaboration with the development team and stakeholders,Allow the stakeholder to communicate directly with the team to encourage transparency,Incorrect: The Product Owner should manage stakeholder interactions to avoid disrupting the team.,Explain to the stakeholder that all requests should go through the Product Owner to maintain focus and alignment,"Correct: The Product Owner manages the Product Backlog and stakeholder requests, ensuring the team remains focused on the Sprint Goal.",Grant the stakeholder access to the Daily Scrum to voice their requests,"Incorrect: The Daily Scrum is for the Development Team to plan their work, not for stakeholders to make requests.",Ask the Scrum Master to handle the stakeholder’s requests and keep the team informed,Incorrect: The Product Owner is responsible for managing stakeholder requests and ensuring they align with product priorities.,,,,,2
