title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
Which two actions should the Product Owner take when the Product Backlog is too large to manage effectively? (Choose the two best answers),"The Product Owner should engage with stakeholders to prioritize the Backlog and refine it into smaller, actionable items, ensuring it remains manageable and focused on value delivery. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",M,pspo-I,Product Backlog Management,Remove low-priority items to streamline the Backlog without consulting stakeholders.,Incorrect: Removing items arbitrarily without input can reduce value and misalign with stakeholder needs.,"Collaborate with stakeholders to reprioritize and refine the Backlog, focusing on high-value items.",Correct: Collaborating with stakeholders ensures the Backlog reflects the most current and valuable priorities.,"Break down large items into smaller, manageable pieces to make the Backlog more actionable.",Correct: Decomposing large items makes the Backlog more manageable and helps the team deliver value incrementally.,Ask the Scrum Master to take over managing the Backlog.,Incorrect: The Product Owner is responsible for Backlog management and cannot delegate this responsibility.,Delay refinement until the next Sprint Planning session.,"Incorrect: Refinement should be an ongoing process, not delayed until formal planning.",,,"2,3"
Which two actions should the Product Owner take to keep the Product Backlog aligned with current market trends? (Choose the two best answers),The Product Owner should engage stakeholders regularly and use data-driven prioritization to keep the Product Backlog aligned with market needs and maximize value delivery. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>,M,pspo-I,Product Backlog Management,Update the Product Backlog only during formal Scrum events like Sprint Planning.,Incorrect: The Product Backlog should be continuously refined and updated based on new insights.,Engage regularly with stakeholders to gather feedback and adjust the Backlog accordingly.,Correct: Regular engagement ensures the Product Backlog stays relevant and aligned with market conditions.,Use data-driven prioritization to focus on high-impact items.,Correct: Data-driven decisions help keep the Product Backlog focused on delivering the most value.,Ignore minor feedback to maintain the Backlog’s current structure.,Incorrect: All feedback should be considered to keep the Backlog adaptable and responsive.,Delegate Backlog refinement to the Developers to save time.,Incorrect: The Product Owner is responsible for managing and updating the Product Backlog.,,,"2,3"
Which three strategies best demonstrate the Product Owner’s role in maximizing the value of the product? (Choose the three best answers),"The Product Owner maximizes product value by continuously engaging stakeholders, using data-driven prioritization, and maintaining a well-refined Product Backlog that guides the team’s efforts. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>",M,pspo-I,Product Backlog Management,Allowing the Scrum Master to make prioritization decisions for the Product Backlog.,Incorrect: The Product Owner is accountable for Backlog prioritization and value delivery.,Regularly engaging stakeholders to gather feedback and adjust priorities.,Correct: Continuous engagement ensures the Product Backlog reflects the latest needs and value opportunities.,Using data and metrics to inform prioritization decisions.,Correct: Data-driven decisions help align work with business goals and value.,Ensuring Backlog items are refined and ready for future Sprints.,"Correct: Well-refined Backlog items help the team deliver consistent, incremental value.",Focusing only on technical improvements without considering business impact.,Incorrect: Prioritization should consider both business and technical factors to maximize value.,,,"2,3,4"
What are the two main reasons the Product Owner might adjust the order of the Product Backlog during a Sprint? (Choose the two best answers),"The Product Owner adjusts the Product Backlog to respond to changes in the market and to feedback, ensuring the product remains valuable. <i>Scrum Guide 2020</i>",M,pspo-I,Product Backlog Management,To address urgent market changes.,Correct: Market changes can influence the priority of Product Backlog items.,To ensure all items can be completed within the Sprint.,Incorrect: Items in the Product Backlog are not adjusted based on Sprint completion.,To respond to stakeholder feedback received during the Sprint.,Correct: Feedback can prompt adjustments to maintain the product's value.,To improve team efficiency.,"Incorrect: The Product Backlog is ordered for value delivery, not solely for team efficiency.",To align with changes in team capacity.,Incorrect: Team capacity is not a reason to reorder the Product Backlog during a Sprint.,,,"1,3"
A key stakeholder requests an urgent change during the Sprint. What is the most appropriate action for the Product Owner? (Choose the best answer),"The Product Owner should evaluate the new request, prioritize it within the Product Backlog, and manage stakeholder expectations without disrupting the current Sprint. <i>“The Product Backlog is an emergent, ordered list of what is needed to improve the product.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Add the change to the current Sprint to keep stakeholders happy.,Incorrect: Adding new work during a Sprint disrupts the team's focus and the Sprint Goal.,Evaluate the request and prioritize it in the Product Backlog for future Sprints.,"Correct: The Product Owner should manage new requests through the Product Backlog, ensuring alignment with priorities.",Reject the request outright to maintain the current Sprint scope.,"Incorrect: The Product Owner should consider all feedback, even if it cannot be actioned immediately.",Ask the team to work extra hours to accommodate the change.,Incorrect: Overworking the team is not sustainable and contradicts Scrum principles.,,,,,2
"During a Sprint, the team discovers that a feature being developed is no longer aligned with the current market needs. What should the Product Owner do? (Choose the best answer)","The Product Owner should engage with the team and stakeholders to reassess priorities when market needs change, ensuring the work remains aligned with the highest value. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Continue with the feature as planned to avoid disrupting the Sprint.,Incorrect: Continuing with a misaligned feature does not deliver value and can waste resources.,Discuss with the team and stakeholders to reassess the feature's priority.,Correct: The Product Owner should reassess priorities to ensure the team is always working on the most valuable items.,Cancel the Sprint and restart with a new focus.,Incorrect: Cancelling a Sprint is an extreme measure and should be used only when absolutely necessary.,Remove the feature from the Sprint Backlog immediately.,Incorrect: Changes to the Sprint Backlog should be carefully managed and not done impulsively.,,,,,2
"During the Sprint Retrospective, the team highlights repeated challenges with unclear requirements for Product Backlog items. How should the Product Owner respond? (Choose the best answer)","The Product Owner should actively engage in refining Backlog items with the team, ensuring clarity and understanding to enhance future Sprint success. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",S,pspo-I,Product Backlog Management,Ignore the feedback to avoid changing current processes.,Incorrect: Ignoring feedback prevents improvement and does not address recurring issues.,"Work with the team to improve the refinement process, ensuring requirements are clear and well understood.",Correct: Improving refinement processes helps ensure that Backlog items are actionable and reduce misunderstandings.,Delegate the responsibility of clarifying requirements to the Scrum Master.,Incorrect: The Product Owner plays a key role in refinement and must actively participate in clarifying requirements.,Delay addressing these issues until the next formal refinement session.,"Incorrect: Refinement improvements should be addressed continuously, not delayed.",,,,,2
True or False: The Product Owner can delegate the responsibility of managing stakeholder engagement to the Scrum Master. (Choose the best answer),"The Product Owner is responsible for engaging stakeholders and managing their expectations, ensuring the product reflects their needs. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",TF,pspo-I,Roles and Responsibilities,,Incorrect: The Product Owner is accountable for stakeholder engagement and cannot delegate this responsibility.,,"Correct: Managing stakeholder engagement is a key responsibility of the Product Owner, who must actively ensure alignment.",,,,,,,,,false
True or False: The Product Owner is solely responsible for the content and ordering of the Product Backlog. (Choose the best answer),"The Product Owner is fully accountable for managing the Product Backlog, ensuring it reflects the highest value work at all times. <i>“The Product Owner is accountable for effective Product Backlog management.” Scrum Guide 2020</i>",TF,pspo-I,Roles and Responsibilities,,"Correct: The Product Owner is accountable for the Product Backlog, including its content and prioritization.",,Incorrect: The Product Owner’s role includes managing and prioritizing the Product Backlog to maximize value.,,,,,,,,,true
Which two roles are directly involved in maintaining and prioritizing the Product Backlog? (Choose the two best answers),"The Product Owner and Development Team work together to ensure the Product Backlog is clear, prioritized, and ready for future Sprints. <i>“The Product Owner is accountable for ensuring that the Product Backlog is understood.” Scrum Guide 2020</i>",M,pspo-I,Roles and Responsibilities,Scrum Master,"Incorrect: The Product Owner prioritizes, while the Scrum Master facilitates; only the Product Owner manages the Backlog.",Product Owner,"Correct: The Product Owner manages prioritization, and the Development Team collaborates on understanding and refining items.",Development Team,"Correct: The Product Owner manages prioritization, and the Development Team collaborates on understanding and refining items.",Manager,Incorrect: Manager isn't a scrum role,Stakeholders,"Incorrect: Stakeholders provide input, but prioritization and refinement are primarily the responsibilities of the Product Owner and Development Team.",,,"2,3"
Which three key responsibilities does the Product Owner have in Scrum? (Choose the three best answers),"The Product Owner is responsible for prioritizing the Product Backlog, engaging stakeholders, and collaboratively defining the Sprint Goal with the Scrum Team. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>",M,pspo-I,Roles and Responsibilities,Prioritizing Product Backlog items based on value and feedback.,Correct: The Product Owner ensures that the most valuable and impactful items are prioritized.,Engaging with stakeholders to gather feedback and adjust the Product Backlog accordingly.,Correct: Ongoing stakeholder engagement ensures the Product Backlog reflects current needs and maximizes product value.,Defining the Sprint Goal in collaboration with the Scrum Team.,Correct: The Sprint Goal is set in collaboration to align the team’s efforts with the Product Backlog priorities.,Assigning tasks to the Development Team during Sprint Planning.,Incorrect: The Development Team is self-organizing and selects their own tasks based on the Sprint Goal.,Approving the Increment before the Sprint Review.,"Incorrect: The Increment is inspected collectively during the Sprint Review, not pre-approved by the Product Owner.",,,"1,2,3"
Which two actions are essential for the Product Owner to maximize the value of the product? (Choose the two best answers),The Product Owner maximizes product value by clearly defining Backlog items and actively collaborating with stakeholders to refine and prioritize work. <i>“The Product Owner is accountable for maximizing the value of the product resulting from the work of the Scrum Team.” Scrum Guide 2020</i>,M,pspo-I,Roles and Responsibilities,Clearly defining Product Backlog items.,"Correct: Clearly defined Product Backlog items help the team understand what is needed, ensuring the product delivers value.",Regularly collaborating with stakeholders.,Correct: Collaborating with stakeholders helps the Product Owner gather feedback and adjust the Product Backlog to maximize value.,Assigning tasks to the Development Team.,Incorrect: The Development Team is self-organizing and assigns their own tasks.,Facilitating all Scrum events to ensure they run smoothly.,"Incorrect: Facilitating events is primarily the responsibility of the Scrum Master, not the Product Owner.",Maintaining the Definition of Done.,"Incorrect: The entire Scrum Team maintains the Definition of Done, not just the Product Owner.",,,"1,2"
The Product Owner has requested that the team work on an urgent task outside the current Sprint Goal. How should the team handle this request? (Choose the best answer),"The team should discuss urgent tasks with the Product Owner and reprioritize them in the Product Backlog, addressing them in the next Sprint Planning session. <i>“During the Sprint, scope may be clarified and renegotiated with the Product Owner as more is learned.” Scrum Guide 2020</i>",S,pspo-I,Roles and Responsibilities,Add the task to the current Sprint to accommodate the request.,Incorrect: Adding unplanned tasks disrupts focus and the team’s commitment to the Sprint Goal.,Discuss the urgency and prioritize the task in the next Sprint Planning session.,"Correct: The Product Owner should adjust the Product Backlog, and the team can address it in future planning sessions.",Ignore the request to maintain focus on the Sprint Goal.,Incorrect: Ignoring the Product Owner’s request without discussion is not collaborative.,Reassign existing tasks to make room for the urgent task.,Incorrect: Reassigning tasks without proper planning can undermine the team’s workflow and focus.,,,,,2
A Product Owner finds that the Developers are not completing items as planned. What should the Product Owner do first? (Choose the best answer),The Product Owner should collaborate with the Developers to understand and resolve any impediments impacting their progress. This approach fosters a supportive and problem-solving environment. <i>“The Scrum Team is responsible for all product-related activities.” Scrum Guide 2020</i>,S,pspo-I,Roles and Responsibilities,Immediately escalate the issue to management.,Incorrect: Issues should first be addressed within the Scrum Team.,Work with the Developers to identify any impediments affecting progress.,Correct: Collaborating with the Developers to identify and address impediments is the most effective first step.,Reassign the incomplete work to another team.,Incorrect: Reassigning work disrupts team dynamics and focus.,Adjust the Product Backlog priorities immediately.,Incorrect: Adjusting priorities may not address the root cause of the issue.,,,,,2
True or False: The Increment is an artifact that provides transparency into the work completed during the Sprint. (Choose the best answer),"The Increment provides transparency by showing completed work at the end of the Sprint, making it available for inspection and adaptation. <i>“An Increment is a concrete stepping stone toward the Product Goal.” Scrum Guide 2020</i>",TF,pspo-I,Scrum Artifacts,,Correct: The Increment provides a clear view of what has been completed and is ready for inspection.,,Incorrect: The Increment is specifically designed to offer transparency into completed work.,,,,,,,,,true
Which three aspects are crucial to maintaining a transparent Product Backlog? (Choose the three best answers),"Maintaining a transparent Product Backlog requires regular updates, clear item descriptions, and frequent refinement sessions to keep everyone aligned. <i>“Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.” Scrum Guide 2020</i>",M,pspo-I,Scrum Artifacts,Regularly updating items based on stakeholder feedback.,Correct: Regular updates ensure that the Product Backlog reflects current priorities and stakeholder needs.,Clear and concise descriptions for each Product Backlog item.,"Correct: Well-defined items help the team understand what needs to be done, promoting clarity and focus.",The Product Owner’s exclusive control over prioritization.,"Incorrect: While the Product Owner prioritizes, transparency involves clear communication with the team and stakeholders.",Detailed estimates for all items at all times.,"Incorrect: Detailed estimates are useful, but transparency is about clear communication, not constant detailed estimates.",Frequent refinement sessions involving the whole Scrum Team.,Correct: Refinement sessions help ensure that the Product Backlog is well understood and ready for upcoming Sprints.,,,"1,2,5"
Which two actions should the Product Owner take when the team struggles to meet the Definition of Done? (Choose the two best answers),"The Product Owner should work with the Developers to improve refinement practices, ensuring that Backlog items meet the Definition of Done and maintaining quality standards. <i>“If a Product Backlog item does not meet the Definition of Done, it cannot be released.” Scrum Guide 2020</i>",M,pspo-I,Scrum Artifacts,Ignore the issue to maintain the Sprint’s pace.,Incorrect: Failing to meet the Definition of Done compromises quality and consistency.,Collaborate with the Developers to identify obstacles and improve refinement practices.,Correct: Collaboration helps address obstacles and ensures items meet the Definition of Done consistently.,Lower the Definition of Done temporarily to make items easier to complete.,Incorrect: Lowering standards undermines product quality and value.,Facilitate additional refinement sessions to enhance item clarity.,"Correct: Improving refinement helps ensure that items are clear, manageable, and meet the Definition of Done.",Assign the Scrum Master to enforce adherence to the Definition of Done.,Incorrect: Adherence to the Definition of Done is a shared responsibility of the Scrum Team.,,,"2,4"
"During Backlog Refinement, the Development Team encounters a highly complex item that they do not fully understand. What is the best next step? (Choose the best answer)","When an item is not well understood, the Development Team should seek clarification from the Product Owner to ensure accurate estimation and planning. <i>“Product Backlog refinement is the act of adding detail, estimates, and order to items in the Product Backlog.” Scrum Guide 2020</i>",S,pspo-I,Scrum Artifacts,Proceed with estimating the item despite the uncertainty.,Incorrect: Estimating without understanding increases risk and may result in poor planning and unexpected challenges.,Seek clarification from the Product Owner and adjust the item as needed.,"Correct: The Product Owner is responsible for clarifying items, ensuring the team fully understands the requirements before estimating.",Defer the item to the next Sprint Planning session.,Incorrect: Deferment without understanding delays planning and may impact future Sprints.,Split the item into smaller parts immediately without further discussion.,Incorrect: Splitting without clarification can lead to incomplete or incorrect work breakdown.,,,,,2
Which artifact directly supports Inspection by providing a tangible output of work completed during the Sprint? (Choose the best answer),The Increment supports Inspection by providing a concrete output of completed work that can be reviewed and assessed. <i>“An Increment is a concrete stepping stone toward the Product Goal.” Scrum Guide 2020</i>,S,pspo-I,Scrum Artifacts,Product Backlog,Incorrect: The Product Backlog outlines future work but does not provide a tangible output.,Increment,Correct: The Increment represents completed work and is inspected during the Sprint Review.,Sprint Backlog,Incorrect: The Sprint Backlog shows planned work but does not provide an output for inspection.,Scrum Artifacts,Incorrect: The Definition of Done ensures quality but does not produce a tangible output.,,,,,2
Which artifact provides visibility into the work completed and helps the team track progress toward the Product Goal? (Choose the best answer),"The Increment shows completed work and serves as a stepping stone toward achieving the Product Goal, demonstrating progress to the team and stakeholders. <i>“An Increment is a concrete stepping stone toward the Product Goal.” Scrum Guide 2020</i>",S,pspo-I,Scrum Artifacts,Sprint Backlog,Incorrect: The Sprint Backlog shows the plan for the current Sprint but does not track progress toward the Product Goal.,Increment,"Correct: The Increment represents the current state of work completed, providing visibility into progress toward the Product Goal.",Product Backlog,Incorrect: The Product Backlog lists future work and priorities but does not directly show completed progress.,Scrum Artifacts,Incorrect: The Definition of Done sets quality standards but does not provide a view of completed work.,,,,,2
True or False: The Development Team must complete all tasks in the Sprint Backlog to achieve the Sprint Goal. (Choose the best answer),"Achieving the Sprint Goal does not necessarily require completing all tasks in the Sprint Backlog; the focus is on meeting the objectives set by the Sprint Goal. <i>“The Sprint Goal is the single objective for the Sprint, though not all Sprint Backlog items have to be completed for the Sprint Goal to be met.” Scrum Guide 2020</i>",TF,pspo-I,Scrum Events,,"Incorrect: The Sprint Goal is the target of the Sprint, and some tasks may not need completion if the goal is met through other means.",,"Correct: The Sprint Goal can be achieved even if some tasks are not completed, as long as the key objectives are met.",,,,,,,,,false
True or False: The Product Owner must attend every Sprint Retrospective to assess the Developers’ performance. (Choose the best answer),"The Sprint Retrospective is a collaborative event focused on improving processes and teamwork, not monitoring individual performance. <i>“The Sprint Retrospective is an opportunity for the Scrum Team to inspect itself.” Scrum Guide 2020</i>",TF,pspo-I,Scrum Events,,"Incorrect: The Sprint Retrospective focuses on process improvement, not evaluating individual performance.",,"Correct: The Product Owner participates in the Retrospective to contribute to team improvements, not to assess performance.",,,,,,,,,false
Which three elements are critical for a successful Sprint Retrospective? (Choose the three best answers),"A successful Sprint Retrospective requires a safe environment, actionable improvements, and full participation from the Scrum Team, fostering continuous improvement. <i>“The Sprint Retrospective concludes the Sprint by planning ways to increase quality and effectiveness.” Scrum Guide 2020</i>",M,pspo-I,Scrum Events,A safe environment where team members feel comfortable sharing their thoughts.,"Correct: A safe environment encourages open and honest feedback, crucial for identifying improvements.",A focus on identifying actionable improvements for the next Sprint.,Correct: The Retrospective aims to identify and plan specific changes to improve the team’s process and performance.,"Active participation from the entire Scrum Team, including the Product Owner.",Correct: The entire Scrum Team’s participation ensures diverse perspectives and collective ownership of improvements.,Detailed discussions on task assignments for the next Sprint.,"Incorrect: Task assignments are part of Sprint Planning, not the Retrospective.",Approval of improvement actions by management before implementation.,Incorrect: Improvements are decided and implemented by the Scrum Team; external approval is not required.,,,"1,2,3"
Which two events in Scrum provide opportunities to inspect and adapt the Product Backlog? (Choose the two best answers),"The Sprint Review and Backlog Refinement provide formal opportunities to inspect and adapt the Product Backlog, ensuring it remains relevant and valuable. <i>“Product Backlog refinement is an ongoing activity to add details, such as a description, order, and size.” Scrum Guide 2020</i>",M,pspo-I,Scrum Events,Sprint Review,"Correct: The Sprint Review allows inspection of the Increment, and Backlog Refinement prepares items for future Sprints.",Sprint Planning,"Incorrect: Sprint Planning sets up the Sprint, and the Daily Scrum inspects progress toward the Sprint Goal, not the Backlog.",Sprint Retrospective,"Incorrect: The Retrospective focuses on process improvement, and the Definition of Done is a quality standard, not a Backlog event.",Daily Scrum,"Incorrect: Daily Scrum inspects progress toward the Sprint Goal, not the Backlog.",Backlog Refinement,Correct : Backlog Refinement provide formal opportunities to inspect and adapt the Product Backlog,,,"1,5"
What is the main reason a Product Owner should be present at the Sprint Review? (Choose the best answer),The Sprint Review is a key opportunity for the Product Owner to gather feedback from stakeholders and adjust the Product Backlog. <i>Scrum Guide 2020</i>,S,pspo-I,Scrum Events,To approve or reject the completed work.,Incorrect: The Sprint Review is not a formal approval session.,To gather feedback from stakeholders to adjust the Product Backlog.,Correct: The main purpose of the Sprint Review is to inspect the Increment and adapt the Product Backlog based on feedback.,To present the Product Increment to senior management.,"Incorrect: The Product Owner collaborates with stakeholders, not just senior management.",To ensure the team met the Sprint Goal.,Incorrect: The focus is on gathering feedback rather than just reviewing goals.,,,,,2
The Development Team frequently finds that they are working on tasks that are not directly contributing to the Sprint Goal. What is the best way to address this issue? (Choose the best answer),Using the Daily Scrum to discuss and adjust task alignment helps the team stay focused on achieving the Sprint Goal. <i>“The Daily Scrum is used to inspect progress toward the Sprint Goal and adapt the Sprint Backlog as necessary.” Scrum Guide 2020</i>,S,pspo-I,Scrum Events,Continue with the current tasks and complete them as planned.,Incorrect: Continuing work that does not support the Sprint Goal detracts from the team’s focus and effectiveness.,Discuss task alignment during the Daily Scrum and adjust as necessary.,Correct: The Daily Scrum allows the team to inspect their progress and realign their tasks with the Sprint Goal.,Reassign tasks to team members who are less busy.,Incorrect: Reassigning tasks disrupts self-organization and does not ensure alignment with the Sprint Goal.,Escalate the issue to the Scrum Master for resolution.,Incorrect: The Development Team is responsible for managing their work and ensuring alignment with the Sprint Goal.,,,,,2
