title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
Which two events in Scrum provide opportunities for adaptation? (Choose the two best answers),"The Sprint Retrospective and Daily Scrum are key opportunities for adaptation in Scrum, as the team inspects and adjusts their processes and work during these events. <i>Scrum’s events are designed to provoke change through inspection and adaptation.</i> (Scrum Guide 2020, p. 7).",M,PSPO-II,Principles and Framework,Sprint Retrospective,Correct: The Sprint Retrospective is an opportunity to inspect and adapt the team’s processes to improve in future Sprints.,Daily Scrum,Correct: The Daily Scrum allows the Development Team to adapt their work and the Sprint Backlog based on current progress.,Sprint Planning,Incorrect: Sprint Planning focuses on planning for the Sprint but is not primarily about adaptation.,Sprint Review,Incorrect: The Sprint Review focuses on reviewing the Increment but is not mainly about team adaptation.,Product Backlog Refinement,"Incorrect: Refinement is an ongoing activity, not a formal event for adaptation.",,,"1,2"
A Development Team member suggests adopting a new tool to improve productivity during the Sprint. What should the Scrum Team do? (Choose the best answer),"The Scrum Team should discuss potential improvements, like adopting a new tool, during the Sprint Retrospective to ensure it aligns with the team's process. <i>“The Sprint Retrospective is a formal opportunity to focus on inspection and adaptation.”</i> (Scrum Guide 2020, p.10).",S,PSPO-II,Principles and Framework,Adopt the tool immediately to improve productivity,Incorrect: Changes to tools should be carefully considered and not implemented mid-Sprint without proper discussion.,Discuss the suggestion during the next Sprint Retrospective and decide as a team,"Correct: Process improvements, including new tools, should be discussed during the Sprint Retrospective.",Ask the Scrum Master to decide if the tool should be adopted,"Incorrect: The Scrum Master facilitates, but the Scrum Team makes decisions collectively.",Ignore the suggestion until after the Sprint,Incorrect: Process improvements should not be ignored but discussed during the appropriate Scrum events.,,,,,2
"During a Sprint, the team discovers that a critical requirement was missed during Sprint Planning. What is the best course of action? (Choose the best answer)","Scrum encourages continuous refinement and re-prioritization of the Product Backlog. Unplanned requirements should be added in future Sprints through proper prioritization. <i>“Product Backlog refinement is the act of breaking down and further defining Product Backlog items.”</i> (Scrum Guide 2020, p.11).",S,PSPO-II,Principles and Framework,Add the requirement to the current Sprint,Incorrect: The Sprint Backlog should not be altered without proper discussion and prioritization.,Pause the Sprint and re-plan the tasks,Incorrect: Pausing a Sprint goes against the principles of Scrum.,Discuss with the Product Owner to prioritize it for the next Sprint,Correct: The Product Owner prioritizes the Product Backlog and ensures the requirement is included in future Sprints.,Adjust the Definition of Done to accommodate the missed requirement,Incorrect: The Definition of Done should not be altered mid-Sprint.,,,,,3
"During the Daily Scrum, a team member reports that they are stuck on a task that is critical to the Sprint Goal. What should the team do? (Choose the best answer)","The Development Team collaborates to solve problems and ensure progress towards achieving the Sprint Goal. <i>“The Developers can select whatever structure and techniques they want, as long as their Daily Scrum focuses on progress toward the Sprint Goal.”</i> (Scrum Guide 2020, p.9).",S,PSPO-II,Principles and Framework,Wait until the Sprint Review to address the issue,Incorrect: Issues affecting the Sprint Goal should be addressed as soon as possible.,Collaborate to resolve the issue or help the team member complete the task,Correct: The Development Team should collaborate to ensure progress towards the Sprint Goal is maintained.,Ask the Product Owner to adjust the Sprint Backlog and remove the task,Incorrect: The Development Team should work to resolve the issue rather than removing the task from the Sprint Backlog.,Ask the Scrum Master to complete the task for the team member,Incorrect: The Scrum Master facilitates the process but does not complete tasks for the team.,,,,,2
"Midway through a Sprint, a team member suggests a new tool that could significantly speed up development. What should the Scrum Team do? (Choose the best answer)","Scrum encourages transparency and adaptation, but changes in tools or processes should be agreed upon by the whole team. <i>“The entire Scrum Team collaborates to define a Sprint Goal that communicates why the Sprint is valuable.”</i> (Scrum Guide 2020, p.8).",S,PSPO-II,Principles and Framework,Adopt the tool immediately to speed up work,Incorrect: Changes to the process should not occur mid-Sprint without full team discussion.,Evaluate the tool during the next Sprint Planning meeting,Correct: Process improvements should be discussed during Sprint Planning or the Retrospective.,Have the Scrum Master make the decision on adopting the tool,Incorrect: The Scrum Master facilitates but does not make technical decisions.,Use the tool if it doesn't interfere with the Sprint Goal,Incorrect: All changes should be carefully evaluated by the Scrum Team.,,,,,2
What defines the success of a Scrum Team at the end of a Sprint? (Choose the best answer),"Success in Scrum is defined by delivering a potentially shippable product Increment that meets the Definition of Done, ensuring that the product is of high quality and ready for release. <i>“An Increment is a concrete stepping stone toward the Product Goal.”</i> (Scrum Guide 2020, p. 10).",S,PSPO-II,Principles and Framework,The completion of all items in the Sprint Backlog,Incorrect: Success is not solely defined by completing all items but by achieving the Sprint Goal.,The delivery of a potentially shippable product Increment that meets the Definition of Done,Correct: Success is measured by the delivery of a usable Increment that meets the quality criteria agreed upon.,The satisfaction of stakeholders with the completed work,"Incorrect: While stakeholder satisfaction is important, success is primarily about the quality and completeness of the Increment.",The amount of work completed compared to the original plan,"Incorrect: The focus is on delivering value, not just on the amount of work completed.",,,,,2
What does it mean when a Development Team is ‘self-organizing’? (Choose the best answer),"A self-organizing team chooses how to best accomplish their work within the guidelines of Scrum, without being directed by others.",S,PSPO-II,Principles and Framework,"The team chooses how best to accomplish their work, without being directed by others",Correct: A self-organizing team determines how to best accomplish the work to meet the Sprint Goal.,The team operates without any external support,"Incorrect: The team still collaborates with the Product Owner and Scrum Master, but they organize their own work.",The team manages the Product Backlog,"Incorrect: The Product Owner manages the backlog, not the Development Team.",The team works independently of the Scrum Master and Product Owner,"Incorrect: The team collaborates with the Scrum Master and Product Owner, but they decide how to accomplish their tasks.",,,,,1
What does the term 'time-boxing' mean in the context of Scrum? (Choose the best answer),"Time-boxing in Scrum refers to the practice of limiting how long an event can take, which promotes discipline and regularity in the process. It helps teams maintain a steady rhythm and encourages focused work during events. <i>“All events are time-boxed events, such that every event has a maximum duration.”</i> (Scrum Guide 2020, p. 6).",S,PSPO-II,Principles and Framework,Setting fixed limits on how long an event can take,Correct: Time-boxing means that each event in Scrum has a fixed maximum duration to ensure focus and efficiency.,Allowing flexibility in how long a Sprint can last,Incorrect: A time-boxed event has a strict duration that cannot be changed.,Encouraging teams to complete as much work as possible in a limited time,Incorrect: Time-boxing emphasizes the duration of events rather than the amount of work.,Defining the exact number of items to complete in a Sprint,Incorrect: Time-boxing does not define the amount of work but the time allocated for the event.,,,,,1
What is the main benefit of having a Sprint Goal? (Choose the best answer),"The Sprint Goal serves as a unifying focus for the Scrum Team, guiding their efforts during the Sprint and ensuring alignment with overall product objectives. This shared objective is essential for maintaining focus and collaboration. <i>“The Sprint Goal is the single objective for the Sprint.”</i> (Scrum Guide 2020, p. 10).",S,PSPO-II,Principles and Framework,It allows the Product Owner to manage the team more effectively,Incorrect: The Sprint Goal serves as a guide for the team rather than a management tool for the Product Owner.,It provides a shared objective that aligns the team's work during the Sprint,Correct: The Sprint Goal gives the Scrum Team a clear focus for their work and aligns efforts towards a common objective.,It specifies the exact tasks that must be completed during the Sprint,"Incorrect: The Sprint Goal is an overarching objective, not a list of tasks to be completed.",It helps in defining the team's performance metrics for the Sprint,"Incorrect: The Sprint Goal is about direction and focus, not about performance metrics.",,,,,2
What is the primary purpose of the Sprint Goal? (Choose the best answer),"The Sprint Goal serves as a shared focus for the Scrum Team, guiding their efforts during the Sprint and ensuring that everyone is aligned toward achieving a common objective. This clarity is essential for maintaining focus and teamwork. <i>“The Sprint Goal is the single objective for the Sprint.”</i> (Scrum Guide 2020, p. 10).",S,PSPO-II,Principles and Framework,To define the specific tasks the Development Team must complete,Incorrect: The Sprint Goal is not a task list; it provides a guiding objective for the Sprint.,To provide a shared objective for the Scrum Team to focus on during the Sprint,Correct: The Sprint Goal gives the Scrum Team a clear direction and helps align their work towards a common objective.,To ensure all items in the Sprint Backlog are completed by the end of the Sprint,Incorrect: The Sprint Goal focuses on the objective rather than guaranteeing task completion.,To dictate the scope of the Sprint to the Development Team,"Incorrect: The Sprint Goal is a collaborative objective, not a directive to the team.",,,,,2
A competitor introduces a new feature that is receiving significant attention in the market. How should the Product Owner approach this situation? (Choose the best answer),The Product Owner should assess the impact of the competitor’s feature and evaluate with stakeholders whether it aligns with the product’s long-term strategy.,S,PSPO-II,Product Vision & Strategy,Immediately pivot the product vision to include a similar feature to compete,Incorrect: The Product Owner should evaluate whether the competitor's feature aligns with the product strategy before reacting.,Assess the market impact of the competitor's feature and discuss with stakeholders whether adjustments to the product vision are needed,Correct: The Product Owner should evaluate the feature’s strategic relevance and market impact before considering adjustments to the product vision.,Ignore the competitor's feature and stay focused on the current vision,"Incorrect: The Product Owner should always consider market changes, but strategic adjustments should be based on value.",Ask the Development Team to prioritize the development of a similar feature in the next Sprint,"Incorrect: Product decisions should be based on strategic alignment, not on a reactive approach to competitors.",,,,,2
"A significant change in customer behavior has emerged, which may impact the current product vision. What is the best action for the Product Owner? (Choose the best answer)",The Product Owner should assess the market change with stakeholders and adjust the product vision if it offers long-term value.,S,PSPO-II,Product Vision & Strategy,"Maintain the current product vision, as changing it would disrupt the team’s progress",Incorrect: The Product Owner should adapt the product vision when significant market shifts occur.,Assess the impact of the change with stakeholders and adjust the product vision if it offers strategic value,Correct: The Product Owner should evaluate the change with stakeholders to determine if an adjustment to the vision would enhance product value.,Ignore the change in behavior to focus on delivering the current product roadmap,Incorrect: The Product Owner should always consider market changes and their impact on the product vision.,Ask the Development Team to change their priorities based on the new behavior,"Incorrect: Adjustments to product vision and priorities should be evaluated by the Product Owner with stakeholder input, not just passed to the Development Team.",,,,,2
"During a Sprint Review, stakeholders suggest a significant pivot in the product direction that could affect the long-term vision. What should the Product Owner do? (Choose the best answer)",The Product Owner should collaborate with stakeholders to assess how the suggested pivot aligns with the long-term product vision before making changes.,S,PSPO-II,Product Vision & Strategy,Immediately change the product vision to reflect the stakeholders' suggestions,Incorrect: The Product Owner should not change the product vision without careful consideration and strategic alignment.,Discuss the stakeholders' suggestions with them and assess how the pivot aligns with the product’s long-term vision,Correct: The Product Owner should collaborate with stakeholders to assess whether the pivot aligns with the product’s strategic goals.,Reject the pivot to maintain focus on the existing product vision,Incorrect: The Product Owner should not dismiss valuable stakeholder feedback without evaluating its potential.,Ask the Scrum Master to handle the stakeholders' concerns and explain the current product direction,Incorrect: The Product Owner is responsible for managing product strategy and alignment with stakeholders.,,,,,2
"Midway through development, the Product Owner realizes that the product is not generating the expected user engagement. What should the Product Owner do next? (Choose the best answer)",The Product Owner should collaborate with stakeholders to reassess the product vision based on user engagement data and adjust accordingly.,S,PSPO-II,Product Vision & Strategy,Delay making any changes until more data is collected,Incorrect: Waiting without acting on available data may lead to missed opportunities for improvement.,Collaborate with stakeholders to reassess the product vision and make adjustments to align with user expectations,Correct: The Product Owner should evaluate the product vision with stakeholders and adjust it based on insights from user engagement data.,Continue with the current product vision to stay focused on the original roadmap,Incorrect: The Product Owner should adjust the product vision when new data reveals a misalignment with user needs.,Ask the Development Team to quickly add new features to boost engagement,"Incorrect: Product changes should align with a revised strategy, not be reactive without strategic consideration.",,,,,2
"At a strategic review meeting, the Development Team raises concerns that the product vision does not account for emerging industry standards. What should the Product Owner do? (Choose the best answer)",The Product Owner should assess the relevance of the emerging industry standards with stakeholders and adjust the product vision if it aligns with long-term strategic goals.,S,PSPO-II,Product Vision & Strategy,Update the product vision immediately to comply with the new industry standards,Incorrect: The Product Owner should not change the vision without evaluating its long-term impact.,Collaborate with stakeholders to assess whether the new standards align with the product’s long-term goals and adjust the vision if needed,Correct: The Product Owner should evaluate whether incorporating industry standards aligns with the product’s strategy and vision before making changes.,Ignore the concerns and continue with the current vision to avoid disruption,"Incorrect: Industry standards should be considered carefully, but changes should be made based on value and alignment with strategy.",Ask the Development Team to conduct research on the standards and report back on potential changes,"Incorrect: The Product Owner should lead the strategic evaluation of industry standards in collaboration with stakeholders, not delegate this responsibility.",,,,,2
What is the significance of user feedback in refining the product vision? (Choose the best answer),"User feedback plays a significant role in refining the product vision by helping identify areas for improvement and ensuring it effectively addresses user needs and market dynamics. <i>“The Product Backlog is refined as needed.”</i> (Scrum Guide 2020, p. 14).",S,PSPO-II,Product Vision & Strategy,It should be ignored in favor of the initial vision,Incorrect: User feedback is vital for ensuring that the vision remains relevant and aligned with user needs; it should inform refinements.,It helps identify areas for improvement and adaptation of the vision based on real user experiences,"Correct: User feedback is essential for refining the product vision, ensuring it addresses user needs effectively and adapts to changes in the market.",It limits the vision to only current user preferences,Incorrect: Feedback should inform the vision while also allowing for innovation and exploration of new opportunities.,It eliminates the need for ongoing stakeholder involvement in discussions,Incorrect: Continuous stakeholder involvement is crucial for maintaining an accurate and relevant product vision.,,,,,2
What role does market analysis play in shaping the product vision? (Choose the best answer),"Market analysis is significant in shaping the product vision as it identifies user needs and competitive trends, ensuring that the vision remains relevant and competitive in a changing marketplace. <i>“The Product Owner is responsible for engaging with stakeholders and ensuring their needs are represented in the Product Backlog.”</i> (Scrum Guide 2020, p. 5).",S,PSPO-II,Product Vision & Strategy,It should be disregarded in favor of personal opinions,"Incorrect: Market analysis provides critical insights that should inform the product vision, enhancing its relevance.","It identifies user needs and competitive trends, helping to create a relevant and competitive product vision","Correct: Market analysis plays a crucial role in ensuring that the product vision is based on real data about user needs and market conditions, which supports effective strategy formulation.",It limits the scope of the product to current trends only,"Incorrect: While it is important to consider current trends, the vision should also allow for exploration of future opportunities and innovations.",It removes the necessity for ongoing stakeholder engagement,Incorrect: Ongoing engagement with stakeholders is vital for ensuring the product vision remains aligned with user needs and market dynamics.,,,,,2
What does it mean for a product vision to be customer-centric? (Choose the best answer),"A customer-centric product vision prioritizes user needs and feedback in shaping the product direction, ensuring decisions enhance product relevance and value. <i>“The Product Owner is responsible for engaging with stakeholders and ensuring their needs are represented in the Product Backlog.”</i> (Scrum Guide 2020, p. 5).",S,PSPO-II,Product Vision & Strategy,It should focus solely on the company's internal processes,Incorrect: A customer-centric vision prioritizes understanding and addressing customer needs rather than internal processes.,It should prioritize user needs and feedback in shaping the product direction,"Correct: A customer-centric product vision ensures that decisions are driven by user needs, enhancing product relevance and value.",It eliminates the need for market research,Incorrect: Market research is essential to inform the customer-centric vision and understand the competitive landscape.,It restricts innovation to current customer requests,Incorrect: A customer-centric vision encourages innovation while still being responsive to user needs and market opportunities.,,,,,2
What is the relationship between the product vision and the product backlog? (Choose the best answer),"The relationship between the product vision and the product backlog is one of alignment; the product vision informs the backlog, guiding the prioritization of items based on strategic goals and ensuring that the team's work contributes to achieving the overall objectives. <i>“The Product Backlog is an emergent, ordered list of what is needed to improve the product.”</i> (Scrum Guide 2020, p. 13).",S,PSPO-II,Product Vision & Strategy,The product backlog must contain all aspects of the product vision,Incorrect: The backlog includes prioritized items that align with the vision but does not need to reflect every aspect of it.,"The product vision informs the product backlog, guiding the prioritization of items based on strategic goals","Correct: The product vision provides the framework that informs and shapes the product backlog, ensuring alignment with overall objectives and priorities.",The product backlog can operate independently of the product vision,Incorrect: The backlog should always align with the vision to ensure that the work being done is relevant and valuable to achieving the product goals.,The product vision should be discarded if the backlog changes frequently,Incorrect: The vision should remain constant while the backlog evolves to adapt to new insights and feedback; both are essential components of effective product management.,,,,,2
"A Development Team member is consistently missing deadlines, which is affecting the team’s ability to deliver on the Sprint Goal. How should the Product Owner respond? (Choose the best answer)",The Product Owner should encourage the team to address performance issues during the Sprint Retrospective to improve collaboration and delivery.,S,PSPO-II,Collaboration with the development team and stakeholders,Address the issue with the team member directly to improve their performance,Incorrect: The Product Owner does not manage team performance directly.,Raise the issue during the Sprint Retrospective to help the team improve their processes,Correct: The Sprint Retrospective is the appropriate forum for the team to discuss challenges and improve collaboration.,Ask the Scrum Master to intervene and handle the performance issue,Incorrect: The Scrum Master facilitates team collaboration but does not manage individual performance issues.,Adjust the Sprint Backlog to accommodate the delays caused by the team member,Incorrect: The Sprint Backlog should not be adjusted based on individual performance issues.,,,,,2
"At the Daily Scrum, the Development Team mentions that they are blocked by a decision that requires input from a key stakeholder. How should the Product Owner handle this? (Choose the best answer)",The Product Owner should collaborate with the stakeholder to obtain the necessary input and unblock the Development Team.,S,PSPO-II,Collaboration with the development team and stakeholders,Ask the Development Team to make their own decision and move forward with the Sprint,Incorrect: The Development Team should not proceed without the necessary input from the stakeholder.,Work with the stakeholder to quickly obtain the input needed and unblock the team,Correct: The Product Owner should facilitate communication with the stakeholder to remove blockers as quickly as possible.,Delay the work on the blocked feature until the next Sprint to avoid delays,Incorrect: The Product Owner should help resolve the issue during the current Sprint to ensure progress.,Ask the Scrum Master to take over and resolve the issue,Incorrect: The Product Owner is responsible for managing stakeholder relationships and obtaining the necessary input.,,,,,2
"During a Sprint, a key stakeholder demands daily updates from the Development Team to track progress. How should the Product Owner handle this request? (Choose the best answer)","The Product Owner should explain to the stakeholder that progress updates happen through the Sprint Review and the Product Owner, ensuring transparency and focus on the Sprint Goal.",S,PSPO-II,Collaboration with the development team and stakeholders,Ask the Development Team to provide daily updates to satisfy the stakeholder,"Incorrect: The Development Team should focus on delivering the Sprint Goal, not on providing daily updates.",Explain to the stakeholder that progress is communicated during the Sprint Review and through the Product Owner,"Correct: The Product Owner manages communication between stakeholders and the team, focusing on maximizing value.",Allow the stakeholder to attend the Daily Scrum to track progress directly,Incorrect: The Daily Scrum is for the Development Team and not intended for stakeholder attendance.,Ask the Scrum Master to enforce daily updates for better transparency,Incorrect: The Scrum Master facilitates Scrum events but does not enforce reporting outside of those events.,,,,,2
"During Sprint Planning, the Product Owner notices that the Development Team is underestimating the complexity of some Product Backlog items based on stakeholder input. What should the Product Owner do? (Choose the best answer)",The Product Owner should collaborate with both the Development Team and stakeholders to clarify the complexity of Product Backlog items and ensure accurate estimates.,S,PSPO-II,Collaboration with the development team and stakeholders,Accept the estimates and adjust the Sprint Backlog as the team progresses,Incorrect: The Product Owner should address concerns about incorrect estimates before the Sprint begins.,Work with the Development Team and stakeholders to ensure the complexity of the items is well understood and adjust estimates accordingly,Correct: The Product Owner should facilitate better understanding between the team and stakeholders to ensure realistic estimates.,Allow the Development Team to finalize their estimates without intervention,Incorrect: The Product Owner should intervene if estimates are incorrect due to miscommunication.,Postpone the Sprint Planning until the estimates are clarified with stakeholders,"Incorrect: Sprint Planning should proceed, but the Product Owner must ensure clarity around the complexity of tasks.",,,,,2
"Midway through a Sprint, a stakeholder expresses concern that their requested feature may not deliver the expected value. How should the Product Owner address this? (Choose the best answer)",The Product Owner should collaborate with the stakeholder to reassess the value of the feature and adjust the Product Backlog if needed.,S,PSPO-II,Collaboration with the development team and stakeholders,Tell the Development Team to stop work on the feature and focus on other tasks,Incorrect: The Product Owner should first assess the concern before making decisions about the Sprint Backlog.,Work with the stakeholder to reassess the value of the feature and adjust the Product Backlog if necessary,Correct: The Product Owner should collaborate with the stakeholder to reassess the value and adjust priorities if needed.,Ignore the concern and continue the Sprint as planned,Incorrect: Stakeholder concerns should always be addressed to ensure that the product delivers value.,Ask the Scrum Master to facilitate a conversation between the team and the stakeholder,Incorrect: The Product Owner is responsible for managing product decisions and stakeholder input.,,,,,2
What does it mean for a Scrum Team to have a proactive approach to collaboration? (Choose the best answer),"Having a proactive approach to collaboration within a Scrum Team means anticipating challenges and addressing them collectively before they escalate. This approach enhances efficiency and fosters a culture of open communication. <i>“The Scrum Team is a cohesive unit of professionals working together to deliver high-quality increments.”</i> (Scrum Guide 2020, p. 3).",S,PSPO-II,Collaboration with the development team and stakeholders,It limits collaboration to scheduled meetings only,"Incorrect: A proactive approach encourages ongoing collaboration beyond scheduled meetings, fostering continuous engagement.",It involves anticipating challenges and addressing them collaboratively before they escalate,"Correct: A proactive approach means the team actively identifies potential issues and engages in discussions to address them, enhancing collaboration and efficiency.",It restricts team members from discussing their work with stakeholders until the Sprint Review,"Incorrect: Proactive collaboration encourages ongoing dialogue and input from stakeholders throughout the Sprint, not just during formal reviews.",It ensures that only the Scrum Master facilitates all discussions between the Development Team and stakeholders,"Incorrect: While the Scrum Master facilitates discussions, proactive collaboration involves contributions from all team members and stakeholders.",,,,,2
