title,feedback,answerType,type,domain,answer1,explanation1,answer2,explanation2,answer3,explanation3,answer4,explanation4,answer5,explanation5,answer6,explanation6,correctAnswer
"During a Retrospective, the team expresses frustration that their suggestions for improvement have not been acted upon in previous Sprints. They feel their feedback is being ignored. What is the best way for the Scrum Master to handle this?","The Scrum Master should facilitate a conversation to ensure that the team's feedback is properly addressed in future Sprints, fostering continuous improvement. <i>'The Scrum Master ensures that the Scrum events, including the Sprint Retrospective, lead to improvements.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Leadership and Influence,Facilitate a conversation with the team to explore how their feedback can be better incorporated into future Sprints and drive continuous improvement.,Correct: The Scrum Master should ensure that the team’s feedback is acted upon and that the Retrospective results in meaningful changes.,Encourage the team to focus on the positive aspects of their performance instead of dwelling on unaddressed feedback.,"Incorrect: The team’s feedback is valuable, and it should be addressed to foster continuous improvement.",Ask the Product Owner to prioritize the team's suggestions for improvement in the next Sprint.,Incorrect: The Scrum Master should help the team find ways to incorporate feedback rather than relying on the Product Owner.,Tell the team that improvements take time and they should continue to make suggestions even if they are not always implemented immediately.,Incorrect: The Scrum Master should ensure that the team’s feedback leads to actionable improvements rather than simply telling them to be patient.,,,,,1
How can a Scrum Master foster an environment of trust within the Scrum Team?,"The Scrum Master promotes trust by fostering open communication and transparency within the team. <i>'The Scrum Master helps foster an environment of collaboration and trust.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Leadership and Influence,By facilitating transparent communication and encouraging the team to share openly.,Correct: The Scrum Master fosters trust by promoting transparency and open communication.,By assigning tasks to ensure team members collaborate effectively.,Incorrect: The Scrum Team is self-organizing and decides how to collaborate.,By escalating conflicts to management to maintain harmony.,Incorrect: The Scrum Master supports the team in resolving conflicts without unnecessary escalation.,By enforcing strict adherence to Scrum rules to prevent conflicts.,"Incorrect: Scrum promotes flexibility, not rigid enforcement of rules.",,,,,1
What is the best way for a Scrum Master to demonstrate leadership in conflict resolution?,"The Scrum Master demonstrates leadership by facilitating open discussions that allow the team to resolve conflicts collaboratively. <i>'The Scrum Master helps the Scrum Team improve communication and collaboration.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Leadership and Influence,By facilitating discussions that encourage the team to resolve conflicts collaboratively.,Correct: The Scrum Master facilitates team discussions to help resolve conflicts collaboratively.,By making decisions on behalf of the team to resolve conflicts quickly.,"Incorrect: The Scrum Master does not make decisions for the team, but supports them in finding their own solutions.",By escalating the conflict to upper management for resolution.,Incorrect: The Scrum Master should help the team resolve conflicts internally without escalation.,By assigning team members roles to avoid conflicts in the future.,Incorrect: The Scrum Team is self-organizing and manages roles independently.,,,,,1
Which of the following is a key leadership quality of a Scrum Master?,"A key leadership quality of a Scrum Master is servant leadership, focusing on the needs of the team to ensure its success. <i>'Scrum Masters are true leaders who serve the Scrum Team.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Leadership and Influence,Authoritative decision-making.,Incorrect: The Scrum Master does not make authoritative decisions but leads through facilitation and influence.,"Servant leadership, where they focus on the needs of the team.",Correct: A Scrum Master demonstrates servant leadership by focusing on the needs of the team to help them succeed.,Setting the team’s goals and deadlines.,Incorrect: The team is self-organizing and sets its own goals with the Product Owner.,Evaluating team performance based on individual contributions.,Incorrect: The Scrum Master does not evaluate team performance; the team works as a unit.,,,,,2
How can a Scrum Master address conflicting priorities across multiple Scrum Teams?,"The Scrum Master helps resolve conflicting priorities by facilitating discussions between the Product Owners of each team to align priorities. <i>'The Product Owner is responsible for managing the Product Backlog, and the Scrum Master facilitates alignment in multi-team environments.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating discussions between the Product Owners of each team to align priorities and resolve conflicts.,Correct: The Scrum Master helps resolve conflicting priorities by facilitating discussions between Product Owners to ensure alignment.,By assigning tasks to each team based on the most urgent priority.,"Incorrect: Scrum Teams are self-organizing, and the Scrum Master does not assign tasks.",By enforcing a priority list that all teams must follow.,"Incorrect: The Scrum Master facilitates alignment through discussions, not by enforcing priorities.",By escalating the priority conflict to upper management for resolution.,"Incorrect: The Scrum Master resolves priority conflicts through facilitation, not escalation.",,,,,1
How should a Scrum Master support cross-team communication in a complex environment?,"The Scrum Master supports cross-team communication by facilitating regular Scrum of Scrums, which allows teams to synchronize their efforts and address cross-team issues. <i>'Scrum of Scrums is an effective event to promote communication in complex environments.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating regular Scrum of Scrums to ensure teams communicate and collaborate effectively.,Correct: Scrum of Scrums enables teams to synchronize their efforts and address cross-team issues.,By assigning communication roles to specific team members to manage interactions.,Incorrect: Scrum Teams are self-organizing and manage their own communication.,By enforcing a communication plan that all teams must follow to ensure alignment.,Incorrect: The Scrum Master facilitates communication but does not enforce strict plans.,By escalating communication issues to upper management for resolution.,"Incorrect: The Scrum Master resolves communication issues through facilitation, not escalation.",,,,,1
What should a Scrum Master do when teams working on the same product encounter conflicting priorities?,"The Scrum Master resolves conflicting priorities by facilitating discussions between the Product Owners to align goals and ensure collaboration. <i>'The Product Owner is responsible for managing the Product Backlog and prioritization.' (Scrum Guide 2020, p. 6)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating discussions between the Product Owners of the teams to align priorities and ensure collaboration.,Correct: The Scrum Master facilitates discussions between Product Owners to resolve conflicts and align priorities.,By enforcing a strict priority list that each team must follow to avoid conflicts.,"Incorrect: Scrum encourages flexibility, and the Scrum Master facilitates alignment rather than enforcing rules.",By escalating the conflict to upper management for a decision on which priorities should take precedence.,"Incorrect: The Scrum Master resolves priority conflicts through facilitation, not escalation.",By assigning tasks to each team based on the most critical priorities identified by stakeholders.,"Incorrect: Scrum Teams are self-organizing, and the Scrum Master does not assign tasks.",,,,,1
What is the best way to ensure quality and consistency when multiple teams are working on the same product?,"All teams should share the same Definition of Done to ensure consistent quality across the product. <i>'Teams working on the same product must share a common Definition of Done.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Each team should define their own Definition of Done to match their specific work and skills.,Incorrect: Teams working on the same product should have a shared Definition of Done to ensure consistency.,All teams should share the same Definition of Done to maintain a consistent level of quality across the product.,Correct: A shared Definition of Done ensures consistency in the quality of the increments delivered by all teams.,Each team should set its own Definition of Ready to manage different work styles across the teams.,"Incorrect: The focus should be on a shared Definition of Done for product quality, not differing Definitions of Ready.",Teams should adjust their Definition of Done throughout the Sprint to ensure flexibility.,Incorrect: The Definition of Done should not change mid-Sprint; it ensures quality is maintained consistently.,,,,,2
"Two Scrum Teams working on the same product are struggling to synchronize their work. One team frequently completes their tasks ahead of the other, causing misalignment in delivery. What is the most appropriate action for the Scrum Master?","The Scrum Master should facilitate synchronization events like a Scrum of Scrums to improve communication, alignment, and progress between the teams. <i>'Scrum of Scrums is an event where multiple teams work together on a single product, helping to synchronize their work.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,Facilitate a Scrum of Scrums or other synchronization events to improve communication and alignment between the teams.,Correct: A Scrum of Scrums or similar event can help the teams synchronize their efforts and align on progress and dependencies.,Ask the faster team to slow down to match the pace of the other team and avoid misalignment.,"Incorrect: Teams should aim for synchronization through communication, not by slowing down faster teams.",Encourage both teams to work independently and focus on their own progress without worrying about synchronization.,"Incorrect: In complex environments, synchronization is key to managing dependencies and delivering coherent increments.",Tell the teams to escalate their misalignment issues to the Product Owner to adjust their priorities.,"Incorrect: The Scrum Master should help facilitate alignment through synchronization, not escalate issues unnecessarily.",,,,,1
A product is being developed by several Scrum Teams working concurrently. The Product Owner is having difficulty managing the Product Backlog because the teams often have different priorities. How can the Scrum Master best assist in this situation?,"The Scrum Master should facilitate a joint refinement session to align the teams and the Product Owner on shared priorities in the Product Backlog. <i>'The Product Backlog is an emergent, ordered list of what is needed to improve the product.' (Scrum Guide 2020, p. 12)</i>",S,PSM-II,Scrum in Complex Environments,Facilitate a joint refinement session where all teams and the Product Owner can align on the most important items in the Product Backlog.,Correct: Joint refinement sessions help ensure that all teams are aligned on the priorities and that the Product Owner manages the Backlog effectively.,Ask the Product Owner to split the Product Backlog into separate backlogs for each team to manage their own priorities.,"Incorrect: There should be a single Product Backlog for the product, even in multi-team environments, to maintain alignment on priorities.",Encourage each team to focus only on their assigned tasks and avoid considering other teams' priorities.,"Incorrect: All teams should be aligned on the Product Goal and work towards shared priorities, not in isolation.","Tell the Product Owner to enforce a strict priority list for all teams to follow, regardless of their individual challenges.","Incorrect: The Product Owner should work collaboratively with the teams to prioritize the Backlog, not enforce a strict list.",,,,,1
What is the most effective way for a Scrum Master to manage dependencies between multiple Scrum Teams?,"The Scrum Master facilitates coordination between Scrum Teams by organizing regular meetings to address and manage dependencies effectively. <i>'The Scrum Master helps ensure the Scrum Teams collaborate and manage dependencies effectively.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Scrum in Complex Environments,By facilitating regular coordination meetings where teams can identify and address dependencies.,Correct: The Scrum Master helps manage dependencies by facilitating coordination meetings where teams can address cross-team dependencies.,By assigning tasks to the teams to manage their dependencies.,"Incorrect: Scrum Teams are self-organizing, and the Scrum Master does not assign tasks.",By enforcing a strict process to manage dependencies between the teams.,"Incorrect: The Scrum Master facilitates discussions and collaboration, not strict processes.",By escalating unresolved dependencies to upper management.,"Incorrect: The Scrum Master helps resolve dependency issues through facilitation, not escalation.",,,,,1
What should a Scrum Master prioritize during a Sprint Retrospective?,"The Scrum Master facilitates the Sprint Retrospective to help the team reflect on their processes and identify improvements. <i>'The Sprint Retrospective is held to plan ways to increase quality and effectiveness.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Team Facilitation and Coaching,Assigning specific tasks for the next Sprint to improve efficiency.,Incorrect: The Scrum Team is self-organizing and assigns its own tasks.,Helping the team reflect on their processes and identify areas for improvement.,Correct: The Scrum Master facilitates Retrospectives to help the team reflect on their work and identify improvements.,Escalating team issues to upper management for quick resolution.,Incorrect: The Scrum Master should help the team resolve issues internally.,Preventing any discussions of failures to maintain morale.,Incorrect: Discussing failures is crucial for continuous improvement.,,,,,2
"A Scrum Team is working well together, but they are not pushing themselves to innovate or try new approaches. The Product Owner is satisfied with the output but wants the team to experiment more. How can the Scrum Master encourage this behavior?","The Scrum Master should coach the team on the value of continuous improvement and experimentation to encourage innovation. <i>'The Scrum Master helps the Scrum Team improve its practices, within the Scrum framework.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,"Coach the team to embrace continuous improvement and experimentation, even if they are meeting their current commitments.",Correct: The Scrum Master should encourage the team to continuously improve and experiment with new approaches to enhance their performance.,"Tell the team to continue working as they are, since they are meeting the Product Owner’s expectations.","Incorrect: Even if the team is performing well, the Scrum Master should encourage experimentation and continuous improvement.",Ask the Product Owner to create more challenging Sprint Goals to push the team outside of their comfort zone.,"Incorrect: Sprint Goals should be aligned with delivering value, and the Scrum Master should encourage the team to experiment through their own initiatives.",Encourage the team to deliver features faster to create more opportunities for experimentation.,"Incorrect: The focus should be on fostering innovation and continuous improvement, not simply speeding up delivery.",,,,,1
"During a Sprint, the Development Team is struggling to collaborate effectively, leading to delays. What is the best approach for the Scrum Master?","The Scrum Master should focus on facilitating workshops or discussions to improve collaboration within the team, rather than taking over tasks or assigning them. <i>'The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Assign tasks to the team members to help them work more efficiently.,Incorrect: The Scrum Master does not assign tasks; the team is self-organizing.,Facilitate a workshop to improve team collaboration and communication skills.,Correct: The Scrum Master should focus on improving collaboration by facilitating team discussions and training.,Encourage the team to work harder to meet the Sprint Goal.,Incorrect: Pushing the team to work harder can lead to burnout and may not solve the underlying issues.,Take over some of the tasks to help the team finish on time.,Incorrect: The Scrum Master does not take over tasks; the team should remain self-organized.,,,,,2
What is a key aspect of the Scrum Master’s role in coaching the Product Owner?,"The Scrum Master coaches the Product Owner in effective communication and stakeholder management to maximize product value. <i>'The Scrum Master helps the Product Owner find techniques for effective Product Backlog management.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Taking control of Product Backlog prioritization to ensure the most important tasks are addressed.,Incorrect: The Product Owner is responsible for managing and prioritizing the Product Backlog.,Helping the Product Owner understand how to effectively communicate with stakeholders and manage expectations.,Correct: The Scrum Master coaches the Product Owner in communication and stakeholder management to maximize value.,Managing the Development Team’s tasks to help the Product Owner meet deadlines.,"Incorrect: The Development Team is self-managing, and the Product Owner collaborates with them to maximize value.",Enforcing the Product Owner’s decisions on the Development Team without question.,Incorrect: Collaboration and communication are essential between the Product Owner and the Development Team.,,,,,2
What is the most effective way for a Scrum Master to encourage team autonomy?,"The Scrum Master encourages team autonomy by fostering collective decision-making and ownership of the team's work. <i>'The Scrum Master serves the Scrum Team by coaching it in self-management and cross-functionality.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,By assigning roles and tasks based on each team member's strengths.,Incorrect: The Scrum Team is self-organizing and assigns roles and tasks without external direction.,By encouraging the team to make decisions collectively and take ownership of their work.,Correct: Encouraging collective decision-making and ownership fosters autonomy in the Scrum Team.,By dictating the team's decisions to ensure alignment with the Sprint Goal.,Incorrect: The Scrum Team is responsible for making decisions to achieve the Sprint Goal without external direction.,By escalating all issues to upper management for swift resolution.,"Incorrect: The Scrum Team should be encouraged to resolve issues independently, with the Scrum Master’s support.",,,,,2
What is the role of the Scrum Master during the Sprint Retrospective? (Choose the best answer),"The Scrum Master ensures the Retrospective is effective by facilitating the team’s reflection and self-improvement. <i>The Scrum Guide 2020</i> says, 'The Scrum Master serves the Scrum Team by facilitating Scrum events as requested or needed.'",S,PSM-II,Team Facilitation and Coaching,To provide direct solutions to the team’s challenges.,Incorrect: The Scrum Master should not give direct solutions but facilitate the team in identifying their own.,To facilitate the discussion and ensure that improvements are identified and actionable.,"Correct: The Scrum Master facilitates the Sprint Retrospective, ensuring the team reflects and improves.",To assign action items to the Development Team for the next Sprint.,Incorrect: The team should self-organize to determine their own improvements.,To evaluate the team’s performance and give feedback.,Incorrect: The Scrum Master facilitates rather than evaluates the team.,,,,,2
What should a Scrum Master focus on when coaching the Product Owner?,"The Scrum Master supports the Product Owner by coaching them on effective communication and stakeholder management. <i>'The Scrum Master helps the Product Owner find techniques for effective Product Backlog management.' (Scrum Guide 2020, p. 7)</i>",S,PSM-II,Team Facilitation and Coaching,Helping the Product Owner prioritize tasks for the Development Team.,"Incorrect: The Product Owner prioritizes the Product Backlog, but the Development Team self-organizes their tasks.",Ensuring the Product Owner effectively communicates with stakeholders and manages their expectations.,Correct: The Scrum Master helps the Product Owner improve communication with stakeholders and manage their expectations.,Taking over Product Backlog refinement to ensure alignment with the team.,"Incorrect: The Product Owner is responsible for managing the Product Backlog, not the Scrum Master.",Assigning tasks to the Development Team to improve efficiency.,Incorrect: The Development Team is self-organizing and does not receive task assignments from the Product Owner.,,,,,2
How should a Scrum Master respond when stakeholders try to influence the Scrum Team’s progress mid-Sprint? (Choose the best answer),"The Scrum Master should ensure that stakeholders provide feedback at the appropriate time, primarily during the Sprint Review. This is essential for maintaining the team’s focus on the Sprint Goal and avoiding disruptions to the Sprint. Stakeholders’ feedback during the Sprint Review allows the team to inspect the Increment and make necessary adaptations for the future. <i>'The Product Owner may invite key stakeholders to the Sprint Review to collaborate on the review of the Increment.' (Scrum Guide 2020, p. 9)</i>",S,PSM-II,Team Facilitation and Coaching,Allow the stakeholders to provide feedback during the Sprint.,"Incorrect: Stakeholders provide feedback primarily in the Sprint Review, not during the Sprint.",Ensure that the stakeholders wait for the Sprint Review to share feedback.,Correct: Stakeholders should give feedback in the Sprint Review to inspect and adapt the Increment.,Invite stakeholders to the Daily Scrum to voice their concerns.,Incorrect: The Daily Scrum is for the Development Team to plan its work and should not include stakeholders.,Update the Product Backlog immediately based on stakeholder feedback during the Sprint.,"Incorrect: Changes to the Product Backlog should be discussed with the Product Owner, not made immediately during the Sprint.",,,,,2
A Development Team is halfway through a Sprint when they realize that they are working on a solution that might not meet the Product Owner’s expectations. They are unsure how to proceed. What should the Scrum Master advise the team to do?,"The Scrum Master should help facilitate communication between the team and the Product Owner to ensure that the work aligns with expectations. <i>'If the work turns out to be different than expected, the Developers collaborate with the Product Owner to negotiate the scope of the Sprint Backlog.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Understanding Scrum Fundamentals,Facilitate a discussion between the team and the Product Owner to clarify expectations and ensure alignment with the Sprint Goal.,Correct: The Scrum Master should help the team clarify expectations with the Product Owner to ensure they are aligned on the work.,Encourage the team to continue working on the solution and wait for the Product Owner’s feedback at the Sprint Review.,"Incorrect: The team should seek clarification from the Product Owner during the Sprint, not wait for feedback at the end.",Ask the team to stop work on the current solution and start a new one that they think will better meet expectations.,Incorrect: The team should clarify the expectations before deciding to change direction.,Ask the team to add new tasks to the Sprint Backlog to accommodate potential changes.,Incorrect: Any changes should be discussed with the Product Owner and aligned with the Sprint Goal before adding new tasks.,,,,,1
"During a Sprint Retrospective, the team identifies several improvements but struggles to implement them in the next Sprint. How can the Scrum Master help?","The Scrum Master can help the team focus on implementing a manageable number of improvements in the next Sprint, fostering continuous improvement. <i>'The Scrum Team plans ways to increase quality and effectiveness.' (Scrum Guide 2020, p. 11)</i>",S,PSM-II,Understanding Scrum Fundamentals,Take responsibility for implementing the improvements on behalf of the team.,Incorrect: The Scrum Master should not take over work; the team is self-organizing.,Encourage the team to choose one or two improvements to focus on implementing in the next Sprint.,Correct: The Scrum Master can help the team by encouraging them to prioritize and focus on a manageable number of improvements.,Tell the team to stop focusing on improvements and concentrate solely on their work.,"Incorrect: Continuous improvement is a core principle of Scrum, and the team should always aim to improve.",Add the improvements to the Product Backlog for future Sprints.,"Incorrect: Improvements should be part of the team’s process, not the Product Backlog.",,,,,2
How does Scrum encourage the team to focus on delivering value?,"Scrum promotes value delivery by focusing on the Sprint Goal and ensuring the team works toward it, adjusting as necessary. <i>'The Sprint Goal is the single objective for the Sprint.' (Scrum Guide 2020, p. 10)</i>",S,PSM-II,Understanding Scrum Fundamentals,By promoting a clear focus on the Sprint Goal and ensuring that the team works toward it during the Sprint.,Correct: Scrum emphasizes focusing on the Sprint Goal to ensure the team delivers value each Sprint.,By assigning tasks to team members based on their skill sets.,"Incorrect: The Scrum Team is self-organizing and assigns tasks collaboratively, not based on assignment.",By enforcing a strict plan that the team must follow to deliver value.,"Incorrect: Scrum promotes flexibility and adaptability, not strict adherence to a plan.",By having the Scrum Master track the team's progress daily.,Incorrect: The Scrum Master facilitates the process but does not track progress on behalf of the team.,,,,,1
What is the importance of empiricism in Scrum?,"Empiricism is a core principle of Scrum, where teams make decisions based on evidence and adjust their approach as they gather new information. <i>'Scrum is founded on empirical process control theory, or empiricism.' (Scrum Guide 2020, p. 4)</i>",S,PSM-II,Understanding Scrum Fundamentals,"Empiricism allows teams to make decisions based on experience and data, adjusting their approach as they learn more.","Correct: Empiricism ensures that teams make informed decisions based on evidence, experience, and adaptation.",It ensures that the Scrum Master makes all final decisions for the team.,"Incorrect: Scrum Teams are self-organizing, and decisions are made collaboratively based on empirical data.",It provides a way for the Product Owner to measure the value delivered by the team.,"Incorrect: Empiricism guides decision-making based on experience, but value measurement is a different aspect managed by the Product Owner.",It requires the team to follow a strict plan that cannot be changed.,"Incorrect: Empiricism encourages adaptability and flexibility, not rigid adherence to a plan.",,,,,1
What is the purpose of Scrum artifacts in ensuring transparency?,"Scrum artifacts, such as the Product Backlog, Sprint Backlog, and Increment, ensure that key aspects of the work are visible to the Scrum Team and stakeholders. <i>'Scrum’s artifacts represent work or value to provide transparency and opportunities for inspection and adaptation.' (Scrum Guide 2020, p. 8)</i>",S,PSM-II,Understanding Scrum Fundamentals,Scrum artifacts ensure that key aspects of the work are visible and transparent to all stakeholders and the team.,Correct: Scrum artifacts like the Product Backlog and Sprint Backlog ensure visibility and transparency of key aspects of the work.,They provide tools for the Scrum Master to monitor and report on the team’s progress.,"Incorrect: Scrum artifacts are for transparency and communication, not for monitoring and reporting.",They assign responsibility for work to specific team members.,Incorrect: Scrum artifacts do not assign responsibilities; Scrum Teams are self-organizing.,They help the Product Owner assign tasks and measure team performance.,"Incorrect: Scrum artifacts promote transparency, not task assignment or performance measurement.",,,,,1
Why is it essential for the Scrum Team to adhere to a single Definition of Done?,"A single Definition of Done ensures that all work meets consistent quality standards and delivers value to stakeholders. <i>'When a Product Backlog item or an Increment is described as 'Done,' everyone must understand what 'Done' means.' (Scrum Guide 2020, p. 6)</i>",S,PSM-II,Understanding Scrum Fundamentals,It ensures the team delivers value to stakeholders consistently and at a high level of quality.,Correct: A single Definition of Done ensures that increments meet quality standards and provide value.,It helps the Product Owner manage the Product Backlog more efficiently.,"Incorrect: The Definition of Done focuses on quality, not backlog management.",It allows the Scrum Master to track progress and ensure deadlines are met.,Incorrect: The Scrum Master does not use the Definition of Done to track progress; it's for ensuring quality.,It ensures that the Development Team can complete all tasks within the Sprint.,"Incorrect: The Definition of Done is about quality and completeness of work, not about completing all tasks.",,,,,1
The Development Team completes their work early and has extra time left in the Sprint. What should the Scrum Master do?,"The Scrum Master should encourage the team to focus on improving processes or refining the Definition of Done when they complete their work early. <i>'The Scrum Team continually improves, adjusts, and refines the Definition of Done.' (Scrum Guide 2020, p. 12)</i>",S,PSM-II,Understanding Scrum Fundamentals,Encourage the team to add more items from the Product Backlog to fill the time.,Incorrect: New work should not be added to the Sprint once the Sprint Goal is set.,Facilitate a discussion on improving the Definition of Done or refining work processes.,Correct: The Scrum Master can help the team focus on improving their processes or refining the Definition of Done when they finish early.,Allow the team to end the Sprint early and start planning for the next one.,Incorrect: The Sprint duration is time-boxed and should not be shortened.,Ask the Product Owner to assign more tasks to the team.,"Incorrect: The Product Owner does not assign tasks mid-Sprint, and the team should focus on their current commitments.",,,,,2
"Midway through a Sprint, the Development Team discovers that they have overestimated their capacity and will likely complete all the Sprint Backlog items early. How should the Scrum Master handle this?","The Scrum Master should encourage the team to use the extra time to refine processes or improve the Definition of Done, promoting continuous improvement. <i>'Scrum Teams continuously improve their processes and practices.' (Scrum Guide 2020, p. 12)</i>",S,PSM-II,Understanding Scrum Fundamentals,Ask the Product Owner to add more Product Backlog items to fill the remaining time in the Sprint.,Incorrect: The Product Backlog should not be modified mid-Sprint without proper planning.,Encourage the Development Team to use the extra time to improve processes or refine the Definition of Done.,Correct: The Scrum Master should help the team use the extra time to focus on continuous improvement and refinement of processes.,End the Sprint early and begin planning the next one immediately.,Incorrect: Sprints are time-boxed and should not be ended early.,Ask the Development Team to slow down and focus on quality over speed for the remaining time.,Incorrect: The team should maintain their usual pace and focus on improvements rather than artificially slowing down.,,,,,2
True or False: The Scrum Master can delegate the facilitation of the Sprint Retrospective to the Product Owner if they believe the team will benefit from a different perspective.,"The Scrum Master is responsible for ensuring the Sprint Retrospective is productive and should not delegate this responsibility. <i>'The Scrum Master ensures that Scrum events are productive, including the Retrospective.' (Scrum Guide 2020, p. 13)</i>",S,PSM-II,Team Facilitation and Coaching,False,Correct: The Scrum Master is responsible for facilitating the Sprint Retrospective and should not delegate this role to the Product Owner.,True,"Incorrect: The Scrum Master is always responsible for facilitating the Sprint Retrospective, and delegation would undermine their role.",,,,,,,,,1
"The Development Team has frequent conflicts during Sprint Planning, leading to delays in starting work. How should the Scrum Master address this? (Choose the three best answers)","The Scrum Master should facilitate a Retrospective to address team dynamics, coach the team on conflict resolution, and encourage them to experiment with different decision-making approaches to improve their collaboration. <i>'The Scrum Master helps the Scrum Team improve its practices within the Scrum framework.' (Scrum Guide 2020, p. 7)</i>",M,PSM-II,Team Facilitation and Coaching,Facilitate a Retrospective focused on team dynamics and collaboration.,Correct: The Scrum Master should help the team reflect on their dynamics during the Retrospective to improve collaboration.,Step in and resolve the conflicts to speed up Sprint Planning.,Incorrect: The Scrum Master should not make decisions for the team but facilitate conflict resolution.,Coach the team on techniques for resolving conflicts and reaching consensus.,Correct: The Scrum Master should coach the team on conflict resolution and decision-making techniques.,"Encourage the team to experiment with different decision-making approaches, such as consensus or voting.",Correct: The Scrum Master can help the team explore different ways to reach decisions effectively.,"Ignore the conflicts, as the team will eventually figure it out on their own.",Incorrect: The Scrum Master should actively support the team in resolving conflicts to avoid delays.,,,"1,3,4"
